water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Otter Lakes,-116.08741,56.73299,CAN,AB,Marten River,25.6
Otter Lakes,-110.19878,57.26845,CAN,AB,Tar Island,81.4
Outlet Lake,-111.91929,54.72719,CAN,AB,Beaver Lake,3.7
Outline Lake,-111.81166,54.6695,CAN,AB,Normandeau,11.2
Outpost Lake,-113.4567,49.01149,CAN,AB,Carway,5.8
Owl Lake,-119.81428,57.17621,CAN,AB,Clear Prairie,70
Owl Lake,-115.53247,50.86214,CAN,AB,Kovach,24.6
Owlseye Lake,-111.37991,54.05666,CAN,AB,Owlseye,3.9
Oxbow Lake,-112.94631,53.59771,CAN,AB,Sandy Beach,11.8
Oxford Facility Stormwater Pond,-113.55137,53.62104,CAN,AB,Campbell,3.4
Paddle River Reservoir,-115.09051,53.88204,CAN,AB,Padstow,5
Pakowki Lake,-111.07416,49.38005,CAN,AB,Gahern,6.8
Pans Lake,-110.33882,59.76833,CAN,AB,Hay Camp,68.9
Panther Lake,-115.86939,51.46429,CAN,AB,Eldon,19.6
Park Lake,-112.92429,49.80967,CAN,AB,Whitney,4.3
Parker Lake,-114.62222,55.08516,CAN,AB,Mitsue,19.6
Parlby Lake,-113.2237,52.43752,CAN,AB,Alix,5.1
Parr Reservoir,-111.90092,52.23002,CAN,AB,Castor,1.2
Parsons Lake,-110.77137,52.75533,CAN,AB,Greenshields,4.3
Parting Lake,-114.8117,54.03094,CAN,AB,Glenister,2.5
Partridge Lake,-114.21645,54.42418,CAN,AB,Vega,10.8
Pasatchaw Lakes,-110.0894,53.50512,CAN,AB,Alcurve,1.7
Pastecho Lake,-114.40871,55.93199,CAN,AB,Wabasca-Desmarais,35
Paterson Lake,-110.45042,53.78745,CAN,AB,Heinsburg,5.2
Patricia Lake,-118.1032,52.90426,CAN,AB,Jasper,3.2
Patterson Lake,-110.11622,58.22585,CAN,AB,Jackfish,51.5
Paul Lake,-113.94895,55.27112,CAN,AB,Moose Portage,6.3
Paul Lake,-112.9006,53.63586,CAN,AB,Sandy Beach,6.7
Paxton Lake,-110.70428,58.26214,CAN,AB,Jackfish,21.4
Payne Lake,-113.65542,49.11093,CAN,AB,Mountain View,5
Peanut Lake,-114.35246,54.01712,CAN,AB,Belvedere,3.6
Peanut Lake,-116.16632,53.73608,CAN,AB,Pioneer,4.3
Pear Lake,-113.19617,54.67276,CAN,AB,Colinton,6.9
Pearce Lake,-112.64379,52.71201,CAN,AB,Meeting Creek,6.8
Pearl Lake,-112.09774,51.76617,CAN,AB,Dowling Lake,6.2
Pearson Lake,-111.41337,53.31683,CAN,AB,Minburn,3.3
Pearson Lake,-111.23668,57.95805,CAN,AB,Point Brule,9.3
Peavine Lake,-119.00184,53.91837,CAN,AB,Grande Cache,8.4
Peerless Lake,-114.65668,56.63774,CAN,AB,Peerless Lake,6.2
Peleck Lakes,-111.90586,54.02226,CAN,AB,Stry,3.5
Pelican Lake,-110.40065,52.89281,CAN,AB,Prospect Valley,8.3
Pelican Lake,-113.24949,55.79793,CAN,AB,Sandy Lake,10.6
Pelican Lake,-117.66773,55.02978,CAN,AB,Sturgeon Heights,6.6
Peninsula Lake,-111.48447,52.85923,CAN,AB,Jarrow,10.9
Pennington Lake,-113.91803,52.14147,CAN,AB,Penhold,3.1
Peno Lake,-112.69448,53.94111,CAN,AB,Peno,3.5
Pentland Lake,-116.04825,55.81272,CAN,AB,Gift Lake,16.6
Peppers Lake,-117.7225,53.44348,CAN,AB,Entrance,8.1
Peppers Lake,-115.70574,52.03893,CAN,AB,Strachan,46.3
Percy Lake,-111.4113,53.20103,CAN,AB,Minburn,13.1
Pert Lake,-118.03949,59.67716,CAN,AB,Steen River,49.3
Pete Lake,-117.76624,55.36314,CAN,AB,DeBolt,22.5
Peter Lake,-113.99732,55.28541,CAN,AB,Moose Portage,9.6
Peters Lake,-110.02342,59.48778,CAN,AB,Hay Camp,81.5
Peterson Lake,-110.78547,52.65245,CAN,AB,Park Farm,3.2
Petite Lake,-117.70267,53.65576,CAN,AB,Pedley,27.2
Peyto Lake,-116.52191,51.72416,CAN,AB,Saskatchewan River Crossing,31.8
Phyllis Lake,-114.96787,52.10086,CAN,AB,Ricinus,2.1
Piche Lake,-111.59374,55.03536,CAN,AB,Pitlochrie,8.4
Picture Butte Reservoir,-112.78039,49.886,CAN,AB,Picture Butte,1
Pierre Lake,-112.07424,59.36579,CAN,AB,Peace Point,34.1
Pierre Lake,-119.56974,54.71324,CAN,AB,Sylvester,32.2
Pigeon Lake,-114.05964,53.02441,CAN,AB,Lakedell,4.8
Pilling Lake,-113.29426,49.0894,CAN,AB,Aetna,6.3
Pine Coulee Reservoir,-113.7433,50.1618,CAN,AB,Stavely,7.2
Pine Lake,-112.23641,59.54276,CAN,AB,Hay Camp,43.5
Pine Lake,-113.09254,54.56408,CAN,AB,Kinikinik,5.9
Pine Lake,-113.44082,52.08754,CAN,AB,Pine Lake,3.8
Pinehurst Lake,-111.41688,54.6564,CAN,AB,Snug Cove,5.1
Pinto Lake,-116.86332,52.12416,CAN,AB,Saskatchewan River Crossing,18.5
Piper Lake,-110.63058,52.32647,CAN,AB,Cairns,6.2
Pitchimi Lake,-114.77853,59.00818,CAN,AB,Fifth Meridian,59.7
Plain Lake,-111.69823,53.60555,CAN,AB,Musidora,12
Pleasant Lake,-115.46572,54.23808,CAN,AB,Blue Ridge,13.8
Plover Lake,-110.32484,53.26846,CAN,AB,Kitscoty,8.2
Plover Lake,-111.38114,51.49359,CAN,AB,Scotfield,7.6
Plum Lake,-113.04115,54.56981,CAN,AB,Kinikinik,2.9
Plunger Lake,-114.83661,54.21305,CAN,AB,Tiger Lily,5.3
Pluvius Lake,-117.60735,56.57241,CAN,AB,Dixonville,5.5
Polly Lake,-110.13422,51.63775,CAN,AB,Calthorpe,2.5
Ponita Lake,-119.84105,55.50904,CAN,AB,Demmitt,6.9
Poplar Creek Reservoir,-111.50421,56.93032,CAN,AB,Tar Island,10.1
Poplar Creek Reservoir,-114.4144,53.05798,CAN,AB,Wenham Valley,4.9
Poplar Lake,-110.60796,57.99786,CAN,AB,Point Brule,43.1
Porcupine Lake,-116.4782,51.87823,CAN,AB,Saskatchewan River Crossing,21.2
Portage Lake,-113.15807,58.94983,CAN,AB,Big Slough,13.6
Porter Lake,-110.30944,52.79898,CAN,AB,Prospect Valley,6.7
Postill Lake,-112.89683,52.22748,CAN,AB,Oberlin,6.3
Potts Lake,-110.43578,59.74253,CAN,AB,Hay Camp,62.8
Potts Lake,-114.68004,51.18049,CAN,AB,Radnor,3.9
Powder Lake,-112.45084,54.75692,CAN,AB,Atmore,9.4
Powell Lake,-119.80952,55.37994,CAN,AB,Lymburn,4.1
Prairie Lake,-113.4645,57.31151,CAN,AB,Chipewyan Lake,41.3
Prairie Lake,-110.02645,53.82681,CAN,AB,Tulliby Lake,16.1
Preble Lake,-113.45879,59.97869,CAN,AB,Fitzgerald,104.1
Prefontaine Lake,-114.85486,53.79847,CAN,AB,Stanger,3.6
Preston Lake,-119.9186,55.37182,CAN,AB,Lymburn,9.2
Price Lake,-113.43371,54.53004,CAN,AB,Perryvale,7.6
Primrose Lake,-110.02514,54.79273,CAN,AB,Bank Bay,28.1
Princess Lake,-118.06998,53.18874,CAN,AB,Devona,6.3
Pruden Lake,-111.91518,54.62797,CAN,AB,Normandeau,13
Ptarmigan Lake,-119.60795,53.53423,CAN,AB,Grande Cache,50.8
Ptarmigan Lake,-116.0761,51.48372,CAN,AB,Lake Louise,9.7
Pullar Lake,-111.43212,54.62422,CAN,AB,Snug Cove,6.2
Purdy Lake,-110.42666,58.42938,CAN,AB,Jackfish,28.6
Pushup Lake,-111.29516,56.18529,CAN,AB,Kinosis,26.5
Puskwaskau Lake,-117.65224,55.25206,CAN,AB,Clarkson Valley,15.8
Pyramid Lake,-118.09561,52.92301,CAN,AB,Jasper Park Lodge,4.8
Pythagoras Lake,-110.22269,59.98276,CAN,AB,Fitzgerald,78.2
Quitting Lake,-114.35068,56.67856,CAN,AB,Peerless Lake,13.7
Rabbit Lake,-114.82755,51.33365,CAN,AB,Benchlands,5.7
Rabbit Lake,-112.9483,57.03245,CAN,AB,Chipewyan Lake,33.4
Radial Lake,-115.22521,52.46431,CAN,AB,Horburg,7.1
Raft Lake,-110.01455,56.41845,CAN,AB,Christina Crossing,32.6
Raft Lake,-110.70307,53.62651,CAN,AB,Clandonald,6.1
Rainbow Lake,-119.28323,58.28208,CAN,AB,Rainbow Lake,25.7
Rainy Lake,-110.80235,52.7576,CAN,AB,Greenshields,4.7
Randall Lake,-115.02784,55.99148,CAN,AB,Atikameg,39.7
Raspberry Lake,-116.74486,54.44702,CAN,AB,Fox Creek,7.1
Rat Lake,-114.77525,52.94929,CAN,AB,Buck Lake,0.3
Rat Lake,-117.00021,59.87541,CAN,AB,Indian Cabins,2.1
Rat Lake,-111.38876,55.44148,CAN,AB,Margie,3.4
Rat Lake,-118.78253,54.44108,CAN,AB,Muskeg River,58.5
Rattail Lake,-112.08707,55.13801,CAN,AB,Avenir,16.4
Rattlesnake Lake,-111.06064,49.97888,CAN,AB,Whitla,10.9
Raup Lake,-111.98814,59.706,CAN,AB,Fitzgerald,27.5
Rawson Lake,-115.15388,50.5917,CAN,AB,Kovach,38.1
Ray Lake,-119.88194,55.43463,CAN,AB,Demmitt,2.5
Ray Lake,-119.12542,56.66016,CAN,AB,Marina,17
Raymond Reservoir,-112.66471,49.41012,CAN,AB,Raymond,6.1
Raymond Sugar Factory Reservoir,-112.64532,49.4834,CAN,AB,Raymond,2.3
Red Deer Lake,-110.41248,50.32085,CAN,AB,Bowmanton,12.1
Red Deer Lake,-112.97385,52.66069,CAN,AB,Dorenlee,4.8
Red Deer Lake,-113.07155,52.72471,CAN,AB,Ferintosh,8.1
Red Deer Lakes,-116.05302,51.54126,CAN,AB,Lake Louise,15.6
Redoubt Lake,-116.07299,51.47303,CAN,AB,Lake Louise,9.2
Redspring Lake,-110.07966,54.10699,CAN,AB,Beaverdam,18.2
Reed Lake,-111.76315,54.24973,CAN,AB,Boyne Lake,5.7
Reed Lake,-112.81007,49.17252,CAN,AB,Del Bonita,16
Reesor Lake,-110.10607,49.66515,CAN,AB,Elkwater,12.6
Reflection Lake,-116.27029,53.68293,CAN,AB,Wolf Creek,5
Reflex Lakes,-110.01364,52.66386,CAN,AB,Chauvin,9.2
Reid Lake,-114.2101,54.5746,CAN,AB,Kilsyth,4.1
Reids Pond,-110.19178,54.25251,CAN,AB,Beaverdam,9.5
Reita Lake,-110.42522,54.1391,CAN,AB,Beaverdam,10.3
Release Lake,-110.75933,58.09321,CAN,AB,Point Brule,35
Rene Lake,-110.01921,58.02653,CAN,AB,Jackfish,68.4
Ribstone Lake,-110.64363,52.7652,CAN,AB,Heath,4.9
Rich Lake,-111.54185,54.53389,CAN,AB,Rich Lake,5.7
Richardson Lake,-111.07282,58.39487,CAN,AB,Jackfish,9.4
Richmond Lake,-114.58727,54.05737,CAN,AB,Mosside,1.3
Rider Lake,-112.7651,52.5405,CAN,AB,Donalda,13.8
Rink Lake,-118.58881,52.90268,CAN,AB,Decoigne,14.6
River Bend Golf Course Pond,-113.78728,52.31958,CAN,AB,Labuma,2
Robertson Lake,-112.99641,59.45621,CAN,AB,Peace Point,48
Roche Lake,-114.90357,54.76496,CAN,AB,Swan Hills,32.4
Rochester Lake,-113.31497,54.38745,CAN,AB,Rochester,9.6
Rock Island Lake,-113.38347,55.4945,CAN,AB,Calling Lake,33.3
Rock Island Lake,-110.13055,53.8458,CAN,AB,Sputinow,11.1
Rock Lake,-112.00777,50.687,CAN,AB,Duchess,8.7
Rock Lake,-118.26514,53.46031,CAN,AB,Shale Banks,25.2
Rockbound Lake,-115.93173,51.31409,CAN,AB,Castle Junction,5.1
Rockeling Bay,-112.80075,52.55777,CAN,AB,Bashaw,11.8
Rocky Island Lake,-115.12893,59.13238,CAN,AB,John DOr Prairie,70.8
Rod Lake,-113.26262,56.93053,CAN,AB,Chipewyan Lake,12.8
Roderick Lake,-110.15907,59.49606,CAN,AB,Hay Camp,73.8
Rolling Hills Reservoir,-111.91079,50.36048,CAN,AB,Rainier,12.9
Romeo Lake,-114.87961,54.05059,CAN,AB,Glenister,2.7
Romeo Lake,-114.9587,51.23533,CAN,AB,Morley,10.5
Romeril Reservoir,-113.54399,49.13404,CAN,AB,Mountain View,3.8
Ronald Lake,-111.66981,57.97149,CAN,AB,Berdinskies,20
Roseland Lake,-111.74446,54.72545,CAN,AB,Barnegat,9.1
Rosinan Lake,-111.15022,53.91359,CAN,AB,St Edouard,8.9
Ross Lake,-110.48731,53.82618,CAN,AB,Frog Lake,4.7
Ross Lake,-112.92393,49.15,CAN,AB,Jefferson,13.8
Rossbear Lake,-115.7723,57.34226,CAN,AB,Bison Lake,27.8
Rough Lake,-110.79291,52.74008,CAN,AB,Greenshields,6.3
Rouleau Lake,-113.69886,49.41797,CAN,AB,Springridge,5.7
Round Lake,-110.72452,52.07114,CAN,AB,Consort,7.8
Round Lake,-113.31434,52.18824,CAN,AB,Delburne,5.5
Round Lake,-112.71097,52.12329,CAN,AB,Fenn,3.1
Round Lake,-111.94803,56.77164,CAN,AB,Fort McMurray,35
Round Lake,-114.89136,53.61471,CAN,AB,Magnolia,1.8
Round Lake,-114.56217,56.75096,CAN,AB,Peerless Lake,8.9
Rowan Lake,-110.13276,58.86814,CAN,AB,Fort Chipewyan,61.5
Rowan Lake,-116.63167,53.48702,CAN,AB,McLeod River,1.4
Royemma Lake,-110.12611,55.48185,CAN,AB,Behan,29.7
Ruis Lake,-113.80654,58.42485,CAN,AB,Fifth Meridian,27.6
Rundle Pond,-115.38869,51.08191,CAN,AB,Canmore,1.4
Running Lake,-119.0338,56.66966,CAN,AB,Worsley,19.1
Rush Lake,-110.64768,49.68648,CAN,AB,Tothill,15.1
Rush Lake,-113.14249,49.1892,CAN,AB,Woolford,1.7
Russell Lake,-115.84714,57.05895,CAN,AB,Bison Lake,22.6
Rustys Lake,-110.54651,58.33675,CAN,AB,Jackfish,23.5
Ruth Lake,-111.55087,56.98027,CAN,AB,Mildred Lake,6.6
Rutledge Lake,-110.22253,59.83715,CAN,AB,Fitzgerald,77.3
Ryan Lake,-111.07663,59.18003,CAN,AB,Hay Camp,44.3
Saddle Lake,-111.65693,54.01235,CAN,AB,Saddle Lake,5.4
Sakayo Lake,-112.2496,54.79969,CAN,AB,Plamondon,8.1
Saline Lake,-111.52651,57.08025,CAN,AB,Mildred Lake,6.9
Salt Lake,-110.25598,51.63434,CAN,AB,Esther,5.4
Salters Lake,-114.19094,53.69048,CAN,AB,Onoway,1.3
Sam Lake,-110.25947,50.14822,CAN,AB,Bowmanton,18.2
Samson Lake,-113.22753,52.74484,CAN,AB,Malmo,4.6
San Francisco Lake,-112.13342,50.59348,CAN,AB,Cassils,6.4
Sand Hill Lake,-118.5786,56.16077,CAN,AB,Gage,5.3
Sand Lake,-118.9516,58.70032,CAN,AB,Assumption,15.3
Sand Lake,-112.36118,57.65092,CAN,AB,Bitumount,51.8
Sander Lake,-114.17697,55.93915,CAN,AB,Wabasca-Desmarais,20.6
Sandhill Lake,-112.50872,54.76852,CAN,AB,Atmore,6.2
Sandy Bottom Lake,-113.81315,54.98453,CAN,AB,Ranch,12
Sandy Lake,-112.09207,54.98149,CAN,AB,Avenir,13.7
Sandy Lake,-111.00061,52.80965,CAN,AB,Fabyan,8.1
Sandy Lake,-114.03417,53.77434,CAN,AB,Noyes Crossing,6.7
Sandy Lake,-113.38904,55.83296,CAN,AB,Sandy Lake,2.7
Sandy Lake,-114.05325,53.81031,CAN,AB,Stettin,2.8
Sang Lake,-116.15102,53.56388,CAN,AB,Wolf Creek,10.6
Sapphire Lake,-111.03174,54.69988,CAN,AB,Snug Cove,20.9
Sara Lake,-114.22308,54.63077,CAN,AB,Kilsyth,6.2
Sarah Lake,-115.38088,54.6553,CAN,AB,Swan Hills,7
Saskatoon Lake,-119.09138,55.21755,CAN,AB,Lake Saskatoon,2.6
Saturday Lake,-112.67268,54.39857,CAN,AB,Alpen Siding,18.6
Saturday Night Lake,-118.17979,52.89372,CAN,AB,Wynd,4.7
Saunders Lake,-113.46713,53.27756,CAN,AB,Leduc,5.4
Savouye Lake,-111.91785,54.88148,CAN,AB,Owl River,2.1
Sawback Lake,-115.76855,51.34922,CAN,AB,Castle Mountain,13.6
Sawle Lake,-114.90872,55.98245,CAN,AB,Atikameg,46.8
Sawmill Pond,-115.5059,57.91173,CAN,AB,Buffalo Head Prairie,52.1
Sawn Lake,-115.9078,56.98176,CAN,AB,Bison Lake,26.8
Scarab Lake,-115.91647,51.09885,CAN,AB,Massive,16.4
Schaefer Lake,-114.34064,53.50693,CAN,AB,Mewassin,6.5
Scheltens Lake,-110.06809,55.08168,CAN,AB,Behan,31.5
Schneider Lake,-111.74566,52.51546,CAN,AB,Alliance,9.4
Schroeder Lake,-113.58058,52.16731,CAN,AB,Hillsdown,5.6
Schuler Lake,-110.09865,50.33134,CAN,AB,Schuler,0.6
Schultz Lake,-111.6542,52.49315,CAN,AB,Alliance,11
Schultz Lake,-113.3388,53.26159,CAN,AB,Rolly View,1.8
Scooter Lake,-113.32618,56.78352,CAN,AB,Chipewyan Lake,19.6
Scope Lake,-111.82894,50.06111,CAN,AB,Hays,4.8
Scot Lake,-110.68941,58.31436,CAN,AB,Jackfish,17.7
Scots Lake,-111.62038,50.35758,CAN,AB,Tilley,10.8
Scott Lake,-110.51493,52.27654,CAN,AB,Cadogan,6.5
Scovil Lake,-111.17366,53.01627,CAN,AB,Irma,12.2
Seal Lake,-116.14757,56.13017,CAN,AB,Lubicon Lake,31.8
Section B,-119.20899,58.74498,CAN,AB,Rainbow Lake,28.9
Sederholm Lake,-110.09186,59.82763,CAN,AB,Hay Camp,84.2
Sedgewick Lake,-111.68881,52.79577,CAN,AB,Sedgewick,2.4
Sedmentation Basin,-111.51243,57.03072,CAN,AB,Tar Island,3
Seibert Lake,-111.31096,54.72788,CAN,AB,Snug Cove,9.8
Seiu Lake,-112.39939,51.14689,CAN,AB,Trefoil,15.2
Selwyn Lake,-110.49465,59.96252,CAN,AB,Fitzgerald,62.9
Semo Lake,-115.00324,58.84328,CAN,AB,John DOr Prairie,39.5
September Lake,-113.76622,54.79421,CAN,AB,Lahaieville,12.9
Seven Persons Lake,-110.9052,49.8598,CAN,AB,Seven Persons,1.6
Severn Creek Reservoir,-112.95629,51.20828,CAN,AB,Redland,9.7
Shadow Lake,-115.96723,51.15957,CAN,AB,Castle Mountain,12
Shalka Lake,-111.97474,53.83563,CAN,AB,Hairy Hill,8
Shallow Lake,-114.35504,54.51415,CAN,AB,Vega,12.8
Shanks Lake,-112.71878,49.06873,CAN,AB,Del Bonita,6.8
Shanks Lake,-116.1694,52.4567,CAN,AB,Nordegg,6.6
Shaw Lake,-111.64837,54.76605,CAN,AB,Barnegat,11.8
Shays Reservoir,-111.68004,50.04039,CAN,AB,Ronalane,6.8
Shell Reservoir 1,-115.87024,54.62757,CAN,AB,Swan Hills,31.7
Shell Reservoir 2,-115.86924,54.66574,CAN,AB,Swan Hills,30.6
Shelly Lake,-115.67877,54.66782,CAN,AB,Swan Hills,18.6
Shemeluk Lake,-112.42214,54.21317,CAN,AB,Smoky Lake,11.1
Sherburne Lake,-111.77263,49.75802,CAN,AB,Antonio,7.2
Sherlock Lake,-110.00243,52.78328,CAN,AB,Chauvin,13.7
Sherring Lake,-112.01936,54.54143,CAN,AB,Kikino,11.8
Sherritt Lake,-111.8883,54.07665,CAN,AB,Vilna,4.9
Shiningbank Lake,-116.02736,53.86518,CAN,AB,Shining Bank,4.1
Shirley Lake,-112.90757,53.64278,CAN,AB,Sandy Beach,6.5
Shoal Lake,-114.44827,54.26012,CAN,AB,Bloomsbury,5.8
Shoal Lake,-114.93601,56.20701,CAN,AB,Trout Lake,40.9
Shooting Lake,-112.34377,52.18305,CAN,AB,Hackett,8.1
Shorncliffe Lake,-110.88211,52.47749,CAN,AB,Czar,4.4
Shortt Lake,-110.22836,56.48612,CAN,AB,Christina Crossing,29
Shunda Lake,-116.15031,52.45157,CAN,AB,Nordegg,5.5
Shuster Lake,-110.60886,52.74106,CAN,AB,Heath,6.6
Sick Hill Lake,-113.41493,57.17582,CAN,AB,Chipewyan Lake,26.4
Side Lake,-111.18694,55.50266,CAN,AB,Devenish,3.5
Side Lake,-117.91644,54.86224,CAN,AB,Sturgeon Heights,29.5
Sides Lake,-117.0155,54.16754,CAN,AB,Fox Creek,28.6
Simmo Lake,-110.72704,53.89278,CAN,AB,Lindbergh,3.6
Simon Lakes,-116.63245,56.47716,CAN,AB,Simon Lakes,0.5
Sinclair Lake,-110.65692,54.72589,CAN,AB,Happy Hollow,25.9
Sinkhole Lake,-115.27446,53.32981,CAN,AB,Easyford,9.7
Sinking Lake,-110.77469,54.14141,CAN,AB,Gurneyville,1.2
Sinking Lake,-110.83985,54.15309,CAN,AB,Hoselaw,4.6
Sisib Lake,-112.96821,53.41027,CAN,AB,Deville,5.6
Sittingstone Lake,-112.92122,52.57223,CAN,AB,Bashaw,3.5
Skaro Lake,-112.7146,53.9249,CAN,AB,Peno,4.1
Skeleton Lake,-112.72338,54.6199,CAN,AB,Boyle,6.3
Skeleton Lake,-115.93076,51.61259,CAN,AB,Lake Louise,27.1
Skinny Lake,-117.53616,59.93259,CAN,AB,Indian Cabins,28.9
Skukum Lake,-112.07714,54.92482,CAN,AB,Lac La Biche Mission,11.3
Skunk Lake,-114.3541,56.85428,CAN,AB,Peerless Lake,24.4
Slacks Slough,-113.80979,52.196,CAN,AB,Tuttle,2.7
Slims Lake,-119.36049,56.51345,CAN,AB,Clear Prairie,11.6
Slough 4,-118.743,58.79148,CAN,AB,Habay,2.4
Slough 7,-119.25608,58.70184,CAN,AB,Rainbow Lake,23.5
Slough Lake,-113.36171,56.75589,CAN,AB,Chipewyan Lake,21.6
Slug Lake,-113.68244,57.62997,CAN,AB,Chipewyan Lake,77.7
Small Sandy Lake,-111.59658,57.6572,CAN,AB,Bitumount,30.2
Smith Lake,-111.54711,54.07179,CAN,AB,Abilene,5.7
Smith Reservoir,-110.06219,51.10219,CAN,AB,Arneson,9.4
Smoke Lake,-116.93959,54.36286,CAN,AB,Fox Creek,9.3
Smoky Lake,-112.67635,54.17015,CAN,AB,Barich,3.4
Smoky Lake,-112.60627,54.13174,CAN,AB,Warspite,4.5
Snail Lake,-111.3616,54.08385,CAN,AB,Owlseye,5.3
Snake Lake,-111.55927,54.763,CAN,AB,Barnegat,17.5
Snake Lake,-114.14721,59.67892,CAN,AB,Jackfish River,104.2
Snake Lake,-112.75337,51.94874,CAN,AB,Scollard,5.7
Snipe Lake,-116.77509,55.12879,CAN,AB,Sunset House,8.2
Snowshoe Lake,-119.96897,57.15941,CAN,AB,Clear Prairie,71.2
Soars Lake,-110.1498,54.15079,CAN,AB,Beaverdam,11.7
Sock Lake,-119.99262,57.59526,CAN,AB,Rainbow Lake,106.9
Soda Lake,-112.07991,53.76955,CAN,AB,Norma,6.4
Soldan Lake,-114.14423,53.59189,CAN,AB,Manly Corner,5.6
Sorenson Lake,-111.44478,51.76613,CAN,AB,Spondin,14.9
Sounding Creek Reservoir,-110.69595,51.57926,CAN,AB,Sedalia,10.9
South Brutus Lake,-111.00354,57.96461,CAN,AB,Point Brule,20.7
South Farrell Lake,-114.74558,55.96142,CAN,AB,Wabasca-Desmarais,55.7
South Sundance Lake,-116.98007,53.72218,CAN,AB,Medicine Lodge,20.4
South Wabasca Lake,-113.7421,55.90156,CAN,AB,Wabasca Desmarais,9.9
South Watchusk Lake,-110.3039,56.17077,CAN,AB,Christina Crossing,13.6
South Whitemud Lake,-118.85861,56.65383,CAN,AB,Worsley,23.5
Southesk Lake,-117.20089,52.64194,CAN,AB,Mountain Park,32.4
Sowka Lake,-112.58582,54.23365,CAN,AB,Barich,6.5
Spankie Lake,-111.72145,54.71834,CAN,AB,Barnegat,10.7
Spawn Lake,-118.48622,59.99236,CAN,AB,Indian Cabins,82.1
Spencer Lake,-111.27659,54.79828,CAN,AB,Snug Cove,17.9
Spider Lake,-110.20984,59.77288,CAN,AB,Hay Camp,75.8
Spiers Lake,-112.23202,51.90888,CAN,AB,Heart Lake,1.9
Split Lakes,-110.19895,59.8817,CAN,AB,Fitzgerald,78.5
Spoon Lake,-113.05763,57.05441,CAN,AB,Chipewyan Lake,28.2
Spotted Horse Lake,-113.87506,54.92129,CAN,AB,Ranch,18.4
Spray Lakes Reservoir,-115.35721,50.9182,CAN,AB,Kovach,11.1
Spring Lake,-110.78698,58.09449,CAN,AB,Point Brule,33.4
Spring Lake,-114.13964,53.51728,CAN,AB,Spring Lake,0.5
Spring Lake,-119.58391,55.51334,CAN,AB,Valhalla,11.9
Spruce Coulee Reservoir,-110.18144,49.67412,CAN,AB,Elkwater,7.4
Spruce Island Lake,-113.78813,54.50282,CAN,AB,Meadowbrook,8.3
Spruce Island Lake,-112.87949,53.63087,CAN,AB,Sandy Beach,6.2
Spruce Lake,-111.91827,56.80001,CAN,AB,Mildred Lake,32.3
Spur Lake,-110.19414,59.93824,CAN,AB,Fitzgerald,79.2
Square Lake,-112.47137,59.06563,CAN,AB,Peace Point,6.9
Square Lake,-110.34732,54.05036,CAN,AB,Sputinow,16.2
Square Lake,-111.83798,54.91346,CAN,AB,Tweedie,4.2
St. Agnes Lake,-110.23003,59.68116,CAN,AB,Hay Camp,71.7
St. Ives Lake,-110.23628,53.46099,CAN,AB,Streamstown,5.3
St. Lawrence Lake,-110.0273,52.34667,CAN,AB,Hayter,5.6
St. Mary Reservoir,-113.19634,49.32229,CAN,AB,Raley,3.7
St. Patrick Lakes,-110.5936,52.79387,CAN,AB,Heath,0.8
St. Pierre Lake,-110.72139,54.0625,CAN,AB,Kehewin Cree Nation,7.6
St. Thomas Lake,-114.40022,53.76966,CAN,AB,Gunn,6
Stafford Lake,-111.88614,50.58082,CAN,AB,Brooks,1.6
Stafford Reservoir,-112.41949,49.70979,CAN,AB,Chin,6.2
Standish Lake,-111.07406,54.85916,CAN,AB,Snug Cove,29.6
Stanley Lake,-113.0563,54.52984,CAN,AB,Kinikinik,7.2
Star Lake,-114.27264,53.5103,CAN,AB,Carvel,4.7
Starland Reservoir,-112.8238,51.8084,CAN,AB,Rumsey,3.9
Stebbing Lake,-111.00894,54.42546,CAN,AB,Iron River,6.7
Steele Lake,-113.77275,54.65039,CAN,AB,Sylvan Glen,13.4
Steepbank Lake,-111.5748,55.4776,CAN,AB,Margie,15.8
Stevenson Lake,-110.50187,52.84196,CAN,AB,Heath,8.1
Stewart Lake,-113.69758,51.71995,CAN,AB,Allingham,7.3
Still Lake,-110.60209,53.24354,CAN,AB,Borradaile,13.1
Stobart Lake,-113.18518,50.90666,CAN,AB,Stobart,3.3
Stomach Lake,-113.40127,56.88914,CAN,AB,Chipewyan Lake,7.2
Stone Lake,-113.04677,57.22097,CAN,AB,Chipewyan Lake,40.5
Stone Lake,-115.28465,54.46629,CAN,AB,Lone Pine,21
Stonehill Lake,-112.23563,50.25788,CAN,AB,Scandia,13.6
Stoney Lake,-113.31124,57.59435,CAN,AB,Chipewyan Lake,73.4
Stoney Lake,-111.13624,56.27276,CAN,AB,Kinosis,12.8
Stoney Lake,-111.08765,53.86358,CAN,AB,Lake Eliza,7.7
Stony Woman Lake,-117.786,54.90185,CAN,AB,Sturgeon Heights,22
Stouffers Lake,-110.10956,54.77649,CAN,AB,Bank Bay,24.3
Stove Lake,-112.91921,53.3342,CAN,AB,Lindbrook,10.1
Stovel Lake,-113.20541,58.64026,CAN,AB,Big Slough,21
Stronach Lake,-112.75404,54.55052,CAN,AB,Boyle,5.5
